,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_OC,ari_Sulfur,ari_NOx,ari_VOC,ari_NH3,ari_CH4,ari_N2O,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_CO2,cc_co2_concentration_1750,seed
237520,1.6226475433838332,3.859116495099125,5.479939909134354,130.67480815022927,1.3769330243741484,2.378485492201388,0.8178861683810121,1.1729503790855222,0.9829456180340922,0.3745690583446845,7.401463389280083,38.95394223047744,-0.0052376917025985,-0.7856888329462536,0.0063314579353594,0.0202758301416276,-0.0046561987993306,-0.0017700708679935,-8.576375182267569e-05,-4.466868355521619e-05,-0.0006441639154651,-1.972455017250377e-06,-1.766330999978593e-05,-8.652720047812395e-06,0.0193520628107309,2.888346766313857e-32,0.5218130062899277,-1.9775293214404064,0.0002824480128033,0.0017507473916401,-2.78003195787782e-05,0.0001246835938661,0.0006666166681822,0.0009973530400255,1.0181793410133937,1.0525130076208735,1.1911491230754518,0.6334079414267764,1.4255925477718474,0.7694990360156739,0.1511894258487478,-0.0605059545463063,2.5294585985913947,0.971015760774545,277.5540263940439,96126243
241777,2.327241129903036,5.7981496558633685,9.079390265281802,171.08180515215076,1.717303311453929,3.1911795277274537,1.1774689884437808,1.318866071318086,0.7350682174450148,0.5053133927977393,8.100897745561266,30.606337825594945,0.001690903497524,4.017468274881421,0.0016511599698051,0.0338077509859969,-0.0030219197181906,-0.0045777913890621,-7.13209914637837e-05,-5.696987694285749e-05,-0.0006985935405916,-3.5478738988748977e-06,-3.885149430414785e-05,-1.0885156884714402e-05,0.0034254734889479,3.9868692690742976e-17,0.0031605161328926,-1.4824491421098114,0.0002853256737975,0.0012676129589797,-8.529898907680208e-05,8.80038631130125e-05,0.0003690646328573,0.0015371692965089,0.938615101081064,1.010724104898436,1.2175462546298932,0.4221905330731439,1.0951255361515673,1.0567007969165236,0.8166919723461901,0.0197711786025627,0.722062351350041,1.0244579245672971,278.2663660790564,97824786
243024,12.70158093005056,5.285312835238805,21.171729871450424,87.14947164025119,1.309754373566752,2.450356442896763,1.3235343443806091,1.790009365392352,1.3419970145891602,0.542391201555548,8.472642346224259,35.70812051046362,-0.0032697695339536,1.0316755597096865,0.0048230896319512,0.0177733546530415,-0.0020610801780028,-0.0004791340571022,-8.40614578046236e-05,-6.281821487836605e-06,-0.0006368587280663,-2.0078466382605317e-06,-2.652560672968309e-05,-8.502031387604698e-06,0.0797820743994061,0.6705947683412031,3.909642252846282e-23,-0.6463943107692202,0.0002313748533537,0.0008490067939287,-5.7014094451371264e-05,-7.641242316426018e-05,0.0002873279466616,0.0015657598674091,1.199980316996916,0.9895361785826976,0.993830645085362,1.4165810112541763,0.5297517900996485,0.9005850945633225,0.5092734215671808,0.0069073151490111,1.0563644294284291,1.0505457303826151,280.9838193554033,98322339
243327,1.5420487612407592,4.169925776448473,25.093172321904014,76.47436548399999,1.5430863141262368,1.6522296509130938,0.6907543546870998,0.9853161668104004,0.5883455307479396,0.3790151203576974,6.307346778090329,34.58297161989271,-0.0004821901028076,-1.751556511288772,0.0062828621613451,0.0144108055046924,-0.0048651027224626,-0.0026128577810828,-8.468839136637605e-05,-3.0368064648766996e-05,-0.0006495892033959,-3.481258466134381e-06,-3.0673619481236046e-05,-8.989422108039345e-06,0.0026495602892714,0.2574163326879792,0.014790846072292,-0.6747906429730021,0.0002844425271859,0.001085346526935,-6.479423753631499e-05,0.0001118568584052,0.0002624703668538,0.001828764756926,0.8547802693808304,1.0931227457939945,1.0882762262045316,1.23989483889089,1.6175871549117866,0.7191722423331244,1.4288372745215208,0.0055118088727517,0.2242881275449328,0.8922285582084695,278.8698605257578,98443236
243470,4.305395440150163,5.079809190128841,10.314823307891054,102.31649353945645,1.2802124033944653,2.008877025652436,1.2495687127587094,1.5787966861632945,0.667514866849283,0.4936422271414219,7.889344209747523,31.68643259431901,0.0018611436635358,5.036100726616178,0.0004625775803622,0.0368944867892562,-0.0007291343998652,-0.0050175301738971,-7.95201639142284e-05,-4.392189340993727e-05,-0.000699654795347,-2.287185692185964e-06,-4.808191984882523e-05,-8.523448702644807e-06,0.052232787293755,1016.6101270941202,1.156056206137069e-23,-0.6208486209147107,0.0002354327607633,0.0016545619668901,-5.067738319600154e-05,-0.0001243204699534,0.0001834339388113,0.0023854548361787,0.7889025144158078,0.9751888316251244,1.1433618941891204,1.58082343506943,0.7329841062605067,0.8689783098415753,1.2301778864911208,0.026228637409686,1.0290230219336285,1.0081391554776478,275.1856830820786,98500293
243509,3.66537459727938,3.7981575386767226,13.082697638235146,118.89211337880866,1.278595103615914,3.330181627767612,0.881245150430526,0.8744772847328885,1.0392823748717517,0.4153541812903866,5.434566203189657,28.41281902595424,0.0049064349966547,3.448611709604937,-7.180990200099792e-05,0.0174681875178742,-0.0063028427652274,-0.0021803117413135,-9.785624197983716e-05,-3.123564924956073e-05,-0.0006102481983161,-1.1195458840489516e-06,-3.149647488039409e-05,-7.690436008344833e-06,2.4304293451184855e-07,6.0998397641511e-08,2.377539648600825e-07,-23722.33232048018,0.0002461049356709,0.0008604168199226,-4.714255410018674e-05,-6.278169875859423e-05,0.0005356246370879,0.0014379276686962,1.297235180777391,1.181590507942914,1.1242295656541008,0.4669999239847026,1.568818107605618,0.9077960413708832,1.8386530042860405,-0.0433943115242989,0.9224558883929934,0.828301203690349,278.7046187079161,98515854
244312,3.360695862188461,4.077984407689462,18.000283048557694,98.24018250324932,1.1553214736442206,1.8743083916192165,0.8108308893665188,1.2132295675895417,0.6728085592690431,0.5185990112395401,6.347185893550625,32.82386904998486,2.088331637778093e-05,1.6123205502666178,0.0041707838790887,0.0317412515730614,-0.0051273854338396,-0.0015420900025067,-9.225894412703504e-05,-1.3685457360614952e-05,-0.0006244544931097,-2.8248187136949563e-06,-3.28057440637525e-05,-1.1018404647474984e-05,0.0080999262303812,0.0967863658346096,3.172714926300004e-10,-1.4018187016547867,0.0001716071241917,0.0015904556109081,1.3374749744088615e-06,-3.935457926098858e-05,0.0001060441003515,0.0019704822369155,0.8401363558753727,1.0103308635868238,1.016633919446153,0.6972216130724143,0.8171523493829745,1.194908861373999,1.046605183995642,-0.0513384278729258,0.0703661662336294,0.8945698365448712,277.5522446510606,98836251
245294,5.068250898432543,4.824194816150734,14.439954393969147,70.59648350149166,1.0881256163292654,1.2283762106176834,1.002790248575122,1.100413440616418,0.4380666516787326,0.2714477843479498,6.739118115350752,31.280925044821725,0.0018453333077002,-0.622319713416362,0.0051692771470303,0.0261805673956432,-0.0086091653179816,-0.0028490474880475,-0.0001078711257432,-3.961996634750856e-05,-0.0005798144573042,-1.0591127081507637e-06,-4.316591877459381e-05,-7.494963805885988e-06,0.0219584190106739,1.1328971151720493e-33,0.0156832779269468,-0.9145877258373468,0.0002364142389226,0.0009786638174634,-2.0334986119862016e-05,-5.792384924463999e-05,0.0002662732778885,0.0007861599755028,0.995808714595382,0.939220709830526,0.95180497174705,1.6572696178095176,0.6953454800527163,0.7479164683136141,0.9581335644423488,0.0230980003510574,0.920535153330992,0.9221446427978104,279.3467277777662,99228069
245749,3.642490861796653,3.814288244332063,21.198619787907237,117.46611447433622,1.609177673676156,3.126288353993084,0.9012524591584854,1.099668274989502,0.7499823955222572,0.625783692003806,8.630293758764418,33.4899738455515,-0.0011735215616295,2.963831906549357,0.0041394979143126,0.0257738769693464,-0.0012403511328209,-0.0051413700172735,-7.192341519834354e-05,-1.987992259781249e-05,-0.0006699875176157,-2.9767149042980773e-06,-5.058689287110089e-05,-9.063574558308662e-06,0.003074584249399,0.5351951085005914,6.228077383724801e-16,-0.6396625729671709,0.000221010490031,0.0009913636501635,-0.0001436147825264,-0.0001431674189829,0.0003185718436187,0.0015296002056759,1.0258667579072818,1.0142051217874908,1.1790470840643807,1.0030898112709936,0.8591065170556114,0.9710204296093778,0.823671856591608,-0.0834326094432684,2.7751477505941047,1.0615034753404138,276.8196076780792,99409614
247988,2.703265889747048,3.917215901492373,17.961459565795042,94.03632773868122,1.4208500445784742,1.6773861910484351,0.7236202059994102,0.9662117120097036,1.187203256176148,0.3533598315565084,6.498574487672102,28.303103346742347,0.0029310435925809,2.43716604230764,0.004035328244995,0.0405099550610085,-0.0047152895892676,-0.0014865265691862,-7.142797471585048e-05,-1.0413219454779974e-05,-0.0006432831778156,-3.217511673241984e-06,-5.554671159661271e-05,-8.816302569836739e-06,0.014098930341896,0.0023426892909307,7.313405130266203e-11,-1.2108240265360883,0.0002851407820884,0.0009819757856583,-2.1794990313220705e-05,-1.173475500556323e-05,0.0002881431766486,0.0008888826635915,1.0519789752956763,1.1154041876907987,1.0272649140392125,1.8916611890062616,1.2345858464872317,0.7029702112126888,0.8588047467671869,0.0339857509359273,2.1069811100248623,0.9044397369095702,278.078069662306,100302975
252087,24.322951436799716,3.9186768525108446,19.47043227538753,68.49042216275065,0.9401249413503012,4.157076304073275,0.8154158503834871,1.2486794844133349,1.7223048797780012,0.6533670067581319,7.501327054961605,31.104949967858424,0.0021244172137888,2.0979780094221208,0.0032398977955265,0.027639560899983,-0.0039661188463625,-0.0033783005696267,-7.800082141409096e-05,-2.584363506894596e-05,-0.0005796610249013,-3.386004145846467e-06,-4.070960972207287e-05,-7.664100635503814e-06,0.002594843066206,2.3189627833347147e-05,0.0333111302610336,-2.088453701397404,0.0002779964704166,0.0011779517919159,-7.791670877501739e-05,5.4987209337702345e-05,0.0001426493591564,-0.0007255007577086,0.9375289661274224,1.0054225147291804,0.884320818486046,0.5580954355572769,0.8549273622618733,1.0184210563469076,1.131191999098741,0.0234171604754505,-0.0352867784169595,0.9792700633158206,277.5156401493569,101938476
252696,12.302295370709793,2.138065175850373,19.38149583792493,86.21952317391528,1.1502219602814878,2.8454822119026373,0.9912794039576474,1.3659422542304838,1.476432663927581,0.3492959330966396,7.498401730699995,28.833181771934285,0.0033558900457359,4.882288437683226,0.0005422481868527,0.0010832619691409,-0.0055339676150882,-0.0019027344564835,-6.45833000645601e-05,-7.110159640674086e-06,-0.0006724093587901,-1.9423414089727126e-06,-6.326590166049933e-05,-7.927757554005012e-06,7.388152328044327e-07,4.987524755575299e-07,5.7221013329515676e-08,-10265.03098895287,0.0002251281966679,0.001439646069594,-0.0001223624790396,-4.59095292115942e-05,0.0004129840784746,0.0014429334635745,0.8681484284021138,0.9988440966383744,1.080632429300037,1.1373718810943896,1.0580029486067983,1.0741475660746678,0.4267840994159751,-0.0061042929588942,2.771726332498992,0.9790695317195156,278.5593316988881,102181467
254369,13.683547137539364,3.964198563238877,6.465997660018398,70.60084068782274,1.695757892290725,2.693286409799306,0.7689282358124088,1.606193852866822,1.2867968696445422,0.4663500600913948,7.033523253354405,35.39557070818211,-0.0020471960969928,-0.3662122203713935,0.0050541510603783,0.0213894530167154,-0.0050388188554904,-0.0014388708843653,-3.889402545801844e-05,-2.863919625439415e-05,-0.0005137873188765,-2.3232022432888715e-06,-3.145553104662176e-05,-8.912812184258218e-06,0.0418392426863622,1.2498674336688427e-38,4.3326337016316784e-13,-0.4228812084696111,0.0002519409094122,0.0012874138216763,6.224158424584223e-05,-3.485759888228194e-05,-1.436337409436246e-05,0.0015404800021521,1.005242674071332,0.8451208950523247,0.7303932403517619,1.0545574669188926,0.6989774420251995,1.2645429531431145,0.8631294767818016,0.0070983005643123,1.4794851126897028,0.9440894909961812,279.31808419470883,102848994
255589,0.81865764109676,3.9581580394283673,5.310915878896685,147.23811005667335,1.187030719592422,2.7343099463954923,0.9113608185776064,1.207073925983719,0.0950060181596986,0.3926140114132493,8.753739635674343,37.08243625338083,-0.0033426591932694,-1.851873102669485,0.0066654867591918,0.029154248086452,-0.0058542976454236,-0.0032647265307999,-0.0001068046963648,-1.5847487093627744e-05,-0.0005880588124394,-2.7169810900984644e-06,-3.256924027527737e-05,-8.77954964766943e-06,0.0057747141588353,1.0435157148180702e-12,0.0007530913360776,-2.091048676607248,0.0001740239373561,0.0011303796448607,-7.765370544900025e-05,0.0001211103428044,0.0008202941914749,0.0006549547194584,1.0924714603095036,0.8987105523489237,0.9592945245906316,1.7714418527007818,1.4367331605334075,0.8595381938387823,1.0380019367925382,-0.0057436918138314,1.3380287953821737,1.0695030652142714,279.5250741428716,103335774
255792,10.588812454717605,3.4624524133118078,29.648974621248712,72.73396987134755,1.7351469130712336,2.649854808935011,1.2471480707000564,1.3381980145369534,1.2306569598235113,0.6005251904194729,7.16827070498558,35.87016860751881,-0.0031507893059088,0.7010078674318181,0.0053589203558655,0.0266236751676615,-0.0036521280615176,-0.0044853054894652,-7.897888583487216e-05,-2.48543621589903e-05,-0.0006355463938839,-3.997269850911994e-06,-2.269336478275349e-05,-8.836019306797141e-06,0.0064413399613648,1.1736984083843545,0.0009902981593451,-0.2800354649183125,0.0002272475691129,0.0011782472065941,-4.6483892924674815e-05,2.4750282620355333e-05,0.0002139810547643,0.0024483896517962,1.165686884102716,1.0813043409626122,1.0630657701564934,1.737168363803042,1.437070472358156,0.8787090787225215,0.2744548477858193,0.0511562916906183,0.7520796115737094,0.9534746470412708,278.17935212699376,103416771
255794,1.261017661634139,4.667357556771793,6.664221181739843,58.57118624014485,1.246627214758562,3.082573892689544,1.1086590409433723,1.23728499729115,0.3107480638212091,0.4846078294220627,8.114166534050891,31.99224158066413,0.000540345739934,2.73129905455134,0.0025745769844746,0.0135009472877334,-0.0073456891167435,-0.0023806606027502,-8.033180037044284e-05,1.1170545261282263e-05,-0.0005501106900494,-1.4908922936940851e-06,-1.8763955365129644e-05,-8.805458255880783e-06,0.0139278583286922,98.8333761804121,8.358951898950188e-12,-0.9304130245698982,0.0002679374111069,0.0008082872534388,-6.756599224622062e-05,0.0001009044825809,6.842129455013519e-05,0.0014358066330502,1.0125265957561669,1.1740388423162786,0.9663199882583556,0.942558365903539,0.9147922754372114,1.1165739430896149,1.5620708528134064,-0.0191424648974947,1.616624505795963,1.0254555068371825,279.4158666060397,103417569
256485,3.855415083269293,3.1323634232102973,17.373531190169977,267.8927749149255,1.6610844309554182,2.39833204876833,0.7318737761766009,0.425827358992137,0.4804447609264285,0.3877156998493186,8.219301503148396,27.08671059632773,0.0062054010586241,5.713339110720034,-0.0008312543339852,0.0327284784372916,-0.0058808015586545,-0.0049796612584985,-6.601539208874e-05,-1.505951451676746e-05,-0.0006625915477375,-4.677124783479305e-06,-3.470586582445871e-05,-9.576601702678067e-06,0.0038068003712864,22.69890666074865,4.2513578645499586e-17,-0.8037875077154153,0.0002016026332186,0.0012594757787521,2.273679309744505e-05,0.0001208822836236,7.069322103463865e-05,0.0016083981081633,1.1458647986830146,1.1425512054365532,0.8897738976020149,1.7139217370587625,1.0128950512320398,0.7734882580313742,1.2017324259826705,-0.0214977833839213,1.0560091936926062,1.0321380645025238,275.7297368146269,103693278
258315,8.92078899025309,3.609624576606069,15.176261241153764,70.92197677614422,0.3752072055351007,3.241635429425017,0.8439229905890906,1.4720719378094018,1.3750800879723954,0.5615572750330924,6.481819081119129,31.29925983490577,0.0015032924349652,3.270238032088037,0.0029126521846796,0.0216855582629758,-0.0034478981369298,-0.0038535080372717,-0.0001247559853262,-1.9461467375012595e-05,-0.0006411542382837,-1.995800549711419e-06,-4.213756793624243e-05,-7.03248812127215e-06,0.0047656778600777,8.398294257462199e-12,0.3284791981761914,-3.266794214260746,0.0002378396440606,0.0014139541777595,-9.173317432059629e-05,2.242463881603647e-05,0.0001059186523208,0.0021368635607445,1.2364632936861195,0.9759300164349628,1.1722954408927682,0.1068095066388746,1.0226442193857916,0.9528370992639652,0.9674849758797353,-0.0143911805291109,2.0773632817664422,0.9033960023554712,276.9462606562646,104423448
266224,5.96637506593755,3.975182426029274,20.726542235616623,112.4939116566422,1.5566177884755517,1.8143219270729625,1.0362837654771906,1.0714692036746003,0.830791625675229,0.497455582796081,6.41588806605767,29.559654430800435,0.0054378152509302,6.00796796878848,-0.002168787422757,-0.0081893428571991,-0.0061515242139681,-0.003281436481571,-9.130168833367352e-05,-3.167648706341589e-05,-0.0005914757840545,-3.1751618859362194e-06,-3.3504300808204785e-06,-8.421925301977855e-06,0.0080181346538642,0.2003289532074695,8.604752440252155e-11,-0.7233141129550387,0.0001884936154056,0.0013527535042933,-8.358627063295184e-05,0.0001044223295884,0.0010573155144843,0.0011551570713536,0.9641522951439652,1.0465508836416748,1.035374235638083,0.3799903725222505,0.9322742459273238,1.0500825899900668,0.9397430611407318,0.0759394314951826,1.0497908266134504,0.8995389992902969,273.2094847160867,107579139
268280,6.399944018738067,3.593137497479696,22.98225394729337,23.69480039331757,1.0486810350873703,1.5896078927185733,0.7338980253545411,1.2051906778716328,0.597148272355989,0.1618586834527562,6.503261846976555,34.69921800215669,-0.0020757764210982,-0.7770455471321354,0.0056298777048336,0.0338594121150452,-0.0032455924662785,-0.0036901901934078,-0.0001178773874009,-1.6798539863641243e-05,-0.00055002357692,-1.92114250976257e-06,-2.558344353726172e-05,-9.729459571992876e-06,0.0009152091398719,1.4693411620351805e-17,0.0020279239294935,-9.25088636967075,0.000264855439667,0.0012439572329952,-1.1883052607283602e-05,-0.0001188509295944,0.0004083319284748,0.0010009436378165,0.8694982090169175,1.07615426740112,0.9599783300425692,1.0502562733958514,0.982391436848,0.8387014928246517,0.5539697586692693,0.0347860189791302,1.4919765260548326,0.9047953338089016,281.3893715108992,108399483
268517,15.63296836348979,2.665719903481259,23.20930719988939,286.1154867418279,1.5733006671573244,2.6570626847717085,0.3054967598524064,0.4329488625531758,0.987647814077227,0.4418708992066882,7.7478885162760465,34.4845365475282,-0.0012681613110557,-0.641153052926509,0.0058940507380619,0.0075676643700431,-0.0040911127835479,-0.0008956647666474,-7.952281000330518e-05,-3.331818834280165e-05,-0.0006386725288015,-2.203397383811448e-06,-6.580910830305388e-05,-7.596293345680937e-06,0.1608113982801021,6.025744420618301e-52,0.0533318427946311,-0.5001444419939539,0.0002479682725624,0.0009311588358539,-8.573184302735534e-05,8.817154388377312e-05,0.0005527412026729,0.0002490319461697,0.953982346973084,1.0649891432144565,1.1139737431074,0.289445532755989,0.7760888045640604,1.161170792180305,1.6921345873144022,0.0359634915603399,0.6973433373514295,0.9976603715220512,278.11612281764945,108494046
270214,2.433456598934022,2.9395169769012326,10.174534370228136,129.85200170024285,1.0053542016495396,2.826610077815936,0.6033884543568045,0.7104004613041086,0.2152212528091444,0.371591224924605,7.068005225364,34.82108487094829,-0.0013250176420647,-0.4809550509775815,0.0056662653365467,0.0063996528436517,-0.0066796131108698,-0.0028839611732311,-8.437660688121582e-05,-2.4299564163324075e-05,-0.0006453560356017,-3.0434686851661705e-06,-3.16604778236712e-05,-8.530636417152543e-06,0.0041254391588527,97.44907757395146,0.0110084461467752,-1.290888214770939,0.0002305609611137,0.0011965133861877,2.030817524268123e-06,4.692268330399264e-05,9.777310223080214e-05,0.0011956023559393,1.054101809491534,1.0853579846890458,1.119903027188935,0.405082600185763,0.8258928765159164,0.985031750130282,0.8914125944423358,-0.0169330102286737,0.4960037205739496,0.9468799855494512,277.59361993253884,109171149
270985,20.815189141005234,2.927945978553097,20.4746168709234,126.61503864052824,1.196987421051844,1.5718895142991698,0.6355336904009193,0.9436378341468812,1.6154318464641422,0.4985108202999821,7.42007333309751,30.514475883832763,0.0021176805462567,3.2616252923576026,0.0025779961768032,0.0051399210817235,-0.0037399998128537,-0.0024879987151909,-7.459599105794383e-05,-5.25694606504318e-06,-0.000626048641767,-4.671022459467681e-06,-4.633872547909962e-05,-7.097061285099977e-06,1.7134940292766334e-06,1.382762864794906e-71,5.704858093772229e-07,-4513.875984980553,0.0002287047532242,0.0014386930845246,-5.819236021065386e-05,8.966379567385916e-05,9.056853959110806e-05,0.0003747458844953,1.0652273308902025,1.0728578738501178,0.8159610570415752,1.6350412941070127,1.4483483045497592,0.7991354291561281,0.7518936818344144,-0.0629739854207613,2.3482098277938976,0.9723665917489182,276.26847377175966,109478778
271483,3.875133627849072,4.606212794275309,24.65633804737461,79.13304470507654,1.0416402108751754,1.2699886530665696,0.9643227513011708,1.1192780109229303,0.9587057090503102,0.341815218511891,6.565826336103429,37.36738016297793,-0.0036094202469634,-3.844388933598868,0.0079317869215079,0.026405953685394,-0.0041239681821386,-0.0027789919577236,-0.0001448414937546,-7.461322826249592e-06,-0.0005635596180142,-2.6094140334013936e-06,-4.675117481901319e-05,-7.48879970419269e-06,0.0021506061868595,0.2998711962856523,3.1357542738140854e-17,-1.6517544120012484,0.0002540201653928,0.0007051491975027,-4.48581391195916e-05,-0.0001015347802731,0.0003038969131093,0.0010363417665113,1.165193045405064,0.9920101404103684,0.9938571262794867,1.329833780789244,0.7447676567696809,1.2438566895691394,1.2748311741930984,0.0096419818850195,1.8017263656913067,0.9095598217887132,281.5566900639296,109677480
274929,3.6257047310299417,2.7982954289516635,21.275891909942292,23.23693303163525,0.8592192598809201,4.1881929742465545,0.9662465680613216,1.668359317366065,0.7985983845958533,0.4865515395203341,7.164647350943282,31.56695874506353,0.0005765848822587,4.409126640353946,0.0009328363313274,0.0131672197278606,-0.0045036022493739,-0.0051225010490051,-5.8669433796193015e-05,-1.3546023735731224e-05,-0.0006387770669494,-2.1224430994928715e-06,-7.139390014544803e-05,-5.995331821999392e-06,0.0024608922425134,3.791774312299914,3.854768077231656e-17,-0.7983783793454319,0.0002879465450105,0.0013743361694124,-9.832943860491672e-05,7.24303440419221e-05,0.0004269366854964,0.0004935564835029,1.0433817873069469,0.9163234544458924,1.0625395506311468,1.1400995437566352,0.994775709031584,0.921521859397212,1.1483134619628887,0.0470386007536505,1.3010871089722538,0.9532674833849644,281.28584311581574,111052434
274963,4.628713263757473,5.011620682040636,11.000491596875529,52.098239524169614,1.3548393555718534,0.8670604137578617,0.527265291952404,1.12386222685879,0.2368814474906433,0.2824313563726998,5.89322493014737,33.02881443848796,-0.0008395363711128,1.3167668546224656,0.0039028706724892,0.0050771006831886,-0.003149874611653,-0.0063165365565385,-9.189690000605504e-05,-2.720613456446128e-05,-0.0006448802210667,-4.1857270022614485e-06,-4.2721963722829085e-05,-8.70938276413394e-06,0.0262128362297308,9.347383898797803e-33,0.0031251060372102,-0.4806732465430556,0.0002847828554779,0.0008119950036612,-0.000112309341785,8.526257657337543e-05,6.895422607087963e-05,0.0017126682406245,1.0934657703386708,1.0969943269823512,1.0146690916384324,0.8440697171864601,0.6023397055213119,0.8667042445804843,1.023966335563846,0.0444905788679714,0.4519447619791991,0.8603111196130894,281.42292941431214,111066000
281062,3.079890388843919,3.327718201879999,26.67048422732092,34.19349226174191,2.0863540908967617,2.134362342654773,0.38841547043404,1.279458704034799,0.5299882508206206,0.2241100989802839,5.552178275084665,33.44695970359126,0.0008405184881624,0.1434492333067341,0.0041178792553106,0.0351269614982353,-0.0020892226955044,-0.0033206491102221,-0.0001007558378206,-2.326213429995584e-05,-0.0005765313768066,-2.243941326084893e-06,-3.841529027066526e-05,-8.163331134654137e-06,0.0036070388438388,2.024799989227756e-14,0.0005828295078025,-0.6125433492391548,0.0002311345183172,0.0012496160067405,-0.0001377402438904,0.0001242942864304,6.612056636908612e-05,0.0008164402409294,0.9522868330909352,1.0769873756312,0.9015096703345958,1.9782167085749955,1.2386463911853332,0.7203731700304228,1.5727549819854385,0.0363738519537597,-0.5492721006144605,0.8359216067581201,277.5252537077846,113499501
281113,10.107598139287582,1.9261804777479847,11.771331285218128,80.61469944993358,1.0420647327962125,3.151018939999486,1.1015589887012405,1.2865463946422966,1.3360852675728745,0.4210298604773038,7.025562009442581,33.96681836206788,-0.0007893893868762,2.9713906422039438,0.0025229438804291,0.0277251112017462,-0.0057271435572134,-0.0037820621394007,-4.6271641798013495e-05,-3.235505845168561e-05,-0.0006676776544413,-3.472348736708885e-06,-3.4590214677178146e-05,-8.741042559157143e-06,0.0033454508154406,5.916967670386019e-05,0.0088295885336736,-2.139519405519013,0.0002482565925654,0.0011509475993719,-5.778909120944753e-05,-6.479929335011776e-05,0.0003270425913645,0.0004400660628381,0.6363811598963516,1.0576826870921363,1.0202266257261945,1.9236249275227333,0.537476127633233,1.000522291860375,0.8811539045457764,-0.0014565018763597,1.157292673086185,0.9433307060582782,277.3010904191399,113519850
281218,2.7660163772459496,3.642602680826051,23.26864768586303,57.97387230247941,1.6038566922496438,1.7980051812794318,0.8143366171648844,1.2614575552795044,1.1314100359110095,0.5166203937888064,8.222834411803612,29.60246616133344,0.0029983455747438,3.62349429802884,0.0010885297952568,0.0149956146322832,-0.0044032236208679,-0.0026279863544044,-7.068297982394779e-05,-3.228289300474778e-05,-0.0006492033291673,-3.4023528845791617e-06,-4.060249696417527e-05,-9.32261264148429e-06,0.0061356400341902,0.009916077375234,3.941617625187286e-11,-1.490351712410412,0.0002300026409878,0.0011620794772158,-0.0001784030842577,0.0002202029378396,0.0002760680251658,0.0012398045359711,0.8804678365743641,1.0053019388261668,1.0094108093066896,1.4867407411738336,0.853618621766153,0.8572759207188452,0.8203552060606881,0.0259455575978686,0.843574268688394,1.0323713143240898,279.2075053661148,113561745
281536,17.459725456039592,4.979511866418222,18.82246944102473,54.407003324821055,1.2862630518327796,2.419766917984464,0.9612614369043722,1.6876355488518406,1.4461942309028144,0.2972652391310382,7.518081793670556,37.051739766622696,-0.0020283492591679,-1.3204669832990013,0.0053911318846925,0.0236937345047642,-0.0048754453918426,-0.0062396858143553,-9.615833364640282e-05,-3.217417312395963e-05,-0.0006382926699541,-1.294269613499267e-06,-8.178806418193797e-06,-7.878057857625532e-06,0.0053923174007071,0.3175246747666272,0.0026286646521067,-0.8996346703548309,0.0002228316160116,0.0012163529019895,-2.831667093909457e-06,0.0001141080489902,0.0005547128764459,0.0004990872126791,1.047079150112322,0.9978133222015942,0.7660454721659417,1.0582691218674145,0.8586240675093693,1.083058751282781,0.5114705491356417,0.0474193227952548,-0.054041016275794,0.9803640493938612,275.2446838590712,113688627
282877,3.651579862761559,5.505492665352728,24.13052908119088,96.6194050320592,1.1951856799129017,1.999102875926896,0.8093285470394769,1.130515638215119,0.6815846019713493,0.5146661333269248,8.05379359098248,30.21892567654187,0.0019515161752068,3.791655542732655,0.002272360423029,0.0296602597771111,-0.005137932150822,-0.0035127989273674,-8.789579009731961e-05,-4.6551860516974686e-07,-0.0005662563007783,-4.186866209137719e-06,-3.693884247830839e-05,-6.035399145775274e-06,0.0014655425854792,2.677218838130651,1.7062344750906517e-17,-1.133436387946784,0.0002502997104282,0.0014809826813768,-3.286338626444746e-05,2.4648025587150303e-05,-5.690703827747069e-05,0.0012779020612995,1.1055518562674025,1.051151149548186,1.1150579692040572,1.3980798410396973,1.3095690145645302,0.9606343933416672,1.2380153780579173,0.0286289233862848,1.1400373055419175,1.0205947143534186,278.66307944280453,114223686
